time	V_out	I_out
0.095500	263841723172846584802006663946597926989103292618648660278352437883932551108459420664236274920120312866655669180986986188423905241838272251897274493913860825212669075446386063497925683543225641063876087162863616.000000	-348260321110161138461968322166714152976785047504428492227781990581442801986379086021225047285550749209920730815046796606620662861627984729397276729984060304542299862110836681585858357361716188962994178228224.000000
0.095600	446330008059483001684858827308702798058599881922441049340399745083142635126178063657231986174991768472303863351612093493792659986042488742127768423586331172330938577319063532083286993767141334302480842329423872.000000	-16252765193914849419681139714038359435596718903898822834209877563755127716825104460256845227604633304924711845043310364463803642294781524967477568472261360288290438556182937486490020594452277130641989959680.000000
0.095700	635686837499666955857220652450362099516736890361943372878483260160456808150697376638850221304870857770508179033420977690464735465786690329176016497949433336967086059335037547530283020559280484693250802662244352.000000	903443440017145489353976706571442034115827105450931142552424507517577728199943074478502622475389583012015665433223158829773652164256094456586153448989072712666322489441684886055915580797108613421855955484672.000000
0.095800	712338969787622977841163570058644561812095165139819812336283453999171919908601402541441477040972391834084723021598067921584819343071069579946789318901241248680561765128969369382551036199595186722630512819568640.000000	2792443168152169876090295403628710401313161897206453035432012507007355528471758701837195707361318584008963612595564454300971924104905023675640797043068846105057690924885066184528353542031410178535696715743232.000000
0.095900	427387880500764048274133366899867363283520364210814388267443471219357796099873955849259401860509864548871818662805657543920972604558488655786847017616918745955740677822003583694949574105688648001042369300398080.000000	6021759668638162385228182293488451543893809423162851296493014841015149468501110115798009211392895001154155108805612964048312687262243616289264917823398875556380569451114547186232897819848267022359453675552768.000000
0.096000	-649067100256868091018611808548269689905149141968339922238373709339552658431983361930465529796509879499127160854604236192421648214048021096434178610323312685743713132322329247666346697655087174080774816338542592.000000	10675750879246939119143176708653724681538053749546267235271713866540777792122140863876737697660684922995427027691155762877582317235467956295300111959374190945255218011509506693201104143731898284759435666522112.000000
0.096100	-3143626491873677130492596651543675454158768854251549891085031820895162666719192386841441609962546437764942421862183770117319986908158287529164220117489416773048011440592220523014254248680040536547515090084036608.000000	15995872053241139839328982617794177077641923660937943454301748745228610254802618975550601795657994108203521292975762349600707972494804401545027299525516356702355954567095594621273670324443008202277305861537792.000000
0.096200	-7785944207912949677498915001376576474789342316239671788149046576845262804515242212964233837805937189023165333379263687723973817358034539715744544521416756947775391296478712709572106465593243605703939097832194048.000000	19444070228446710446491578381791411093856424444706666439601259605250615257211616662181375419794444459142652261652611713566965966548897665260629290847466837460584034853133644846967960901233805470797245142007808.000000
0.096300	-15080935592136410865684045121177808771740397789588661593271624109743094783175146878707976773694941309241002659843255391830185639983639514047640098190286533502319303394922180221909193829201343187595425045117140992.000000	15375897021407262336709651125580841054815082006925352814138752542275572958943832240639046170819038329142452978403913705138571001985681591638655007785409707741305115751311754448327519758194539141399802598653952.000000
0.096400	-24567970634986431699042457226311592541171048766988657953237446625104144805640646566692119192634598523047668371999787165958912163513770961684909283858830755303202022355573859444432383471418516355509452548039770112.000000	-6432783157164063208587899724908456434909866131351033650755409658281178198570497509497126903850801030874153957682749381339363032338720078266554233151688091447898287957181985005218637486099016316092924282535936.000000
0.096500	-33464461908488287881776203096750489939256873007808945560208261029264332613961722225761465877712691529196514967014105557318318313092514862536268608076577489892070989630526554836039368239050221043781889354423599104.000000	-61636544786613356882774861672202067192012979209792241270284657345441223017379875084715011947566170953084659195035317465787396553987800688058160097047680138931399889364448843378139365450112513269149707460935680.000000
0.096600	-34567040873147281507197356124274699432324151613497755903551458800911146585902670403417421390878252138776747167923175834282718564859306661298250307395978497684212783333263187656603436265255762327044395848578367488.000000	-169877014254264008386685919702376404531315776249545615698017829164787450216775155265448388837127922290914295899209638996297761924847521420135056413025988415522773760359464854376581926245271306076242737847336960.000000
